patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
fig|562.22848.peg.1542,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22848.562.22848.con.0004.CDS.221008.222201.rev,,562.22848,,PATRIC,K-mer Search,
fig|562.22848.peg.1093,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.22848.562.22848.con.0003.CDS.121661.123142.fwd,,562.22848,,CARD,BLAT,100.0
fig|562.22848.peg.4367,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22848.562.22848.con.0025.CDS.16958.17269.fwd,,562.22848,,PATRIC,K-mer Search,
fig|562.22848.peg.4412,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22848.562.22848.con.0026.CDS.194.1732.rev,,562.22848,,PATRIC,K-mer Search,
fig|562.22849.peg.4364,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22849.562.22849.con.0021.CDS.16954.17265.fwd,,562.22849,,PATRIC,K-mer Search,
fig|562.22849.peg.1388,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22849.562.22849.con.0004.CDS.100623.101270.fwd,,562.22849,,PATRIC,K-mer Search,
fig|562.22849.peg.1386,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22849.562.22849.con.0004.CDS.96116.99265.rev,,562.22849,,PATRIC,K-mer Search,
fig|562.22849.peg.49,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22849.562.22849.con.0001.CDS.74216.76237.rev,,562.22849,,CARD,BLAT,100.0
fig|562.2285.peg.489,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.2285.AXOA01000004.CDS.101888.102535.fwd,,562.2285,,PATRIC,K-mer Search,
fig|562.2285.peg.139,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.2285.AXOA01000002.CDS.7373.7807.fwd,,562.2285,,PATRIC,K-mer Search,
fig|562.2285.peg.2868,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.2285.AXOA01000039.CDS.5469.6632.rev,,562.2285,,CARD,BLAT,90.0
fig|562.2285.peg.377,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.2285.AXOA01000003.CDS.112511.113668.fwd,,562.2285,,PATRIC,K-mer Search,
fig|562.2285.peg.1106,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.2285.AXOA01000010.CDS.80708.82189.fwd,,562.2285,,CARD,BLAT,100.0
fig|562.22851.peg.4487,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22851.562.22851.con.0028.CDS.1732.2895.rev,,562.22851,,PATRIC,K-mer Search,
fig|562.22851.peg.4486,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22851.562.22851.con.0028.CDS.194.1732.rev,,562.22851,,PATRIC,K-mer Search,
fig|562.22852.peg.3260,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22852.562.22852.con.0016.CDS.107735.108358.rev,,562.22852,,PATRIC,K-mer Search,
fig|562.22852.peg.180,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22852.562.22852.con.0001.CDS.205444.208071.rev,,562.22852,,PATRIC,K-mer Search,
fig|562.22852.peg.1144,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22852.562.22852.con.0004.CDS.162229.165723.rev,,562.22852,,CARD,BLAT,98.0
fig|562.22852.peg.4209,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22852.562.22852.con.0031.CDS.16958.17269.fwd,,562.22852,,PATRIC,K-mer Search,
fig|562.22852.peg.3982,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22852.562.22852.con.0027.CDS.3265.3669.rev,,562.22852,,PATRIC,K-mer Search,
fig|562.22853.peg.4062,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22853.562.22853.con.0021.CDS.6611.7258.fwd,,562.22853,,PATRIC,K-mer Search,
fig|562.22853.peg.1151,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22853.562.22853.con.0003.CDS.309331.309480.rev,,562.22853,,PATRIC,K-mer Search,
fig|562.22853.peg.615,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.22853.562.22853.con.0002.CDS.108970.110451.fwd,,562.22853,,CARD,BLAT,100.0
fig|562.22853.peg.1898,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22853.562.22853.con.0006.CDS.224016.224639.rev,,562.22853,,PATRIC,K-mer Search,
fig|562.22854.peg.2150,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22854.562.22854.con.0011.CDS.112831.113478.rev,,562.22854,,PATRIC,K-mer Search,
fig|562.22854.peg.4063,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22854.562.22854.con.0037.CDS.2317.3480.rev,,562.22854,,PATRIC,K-mer Search,
fig|562.22854.peg.3604,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22854.562.22854.con.0027.CDS.48918.49532.fwd,,562.22854,,PATRIC,K-mer Search,
fig|562.22854.peg.4836,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22854.562.22854.con.0067.CDS.8903.10060.rev,,562.22854,,PATRIC,K-mer Search,
fig|562.22854.peg.4062,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22854.562.22854.con.0037.CDS.779.2317.rev,,562.22854,,CARD,BLAT,100.0
fig|562.22855.peg.3681,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22855.562.22855.con.0018.CDS.39019.39402.fwd,,562.22855,,PATRIC,K-mer Search,
fig|562.22855.peg.1553,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22855.562.22855.con.0004.CDS.358048.361152.fwd,,562.22855,,PATRIC,K-mer Search,
fig|562.22855.peg.24,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22855.562.22855.con.0001.CDS.36375.38396.rev,,562.22855,,CARD,BLAT,100.0
fig|562.22855.peg.1664,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22855.562.22855.con.0005.CDS.118041.119789.rev,,562.22855,,CARD,BLAT,100.0
fig|562.22856.peg.1220,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22856.562.22856.con.0004.CDS.18037.18660.fwd,,562.22856,,PATRIC,K-mer Search,
fig|562.22856.peg.485,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22856.562.22856.con.0001.CDS.488434.488817.rev,,562.22856,,PATRIC,K-mer Search,
fig|562.22856.peg.486,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22856.562.22856.con.0001.CDS.488838.489272.rev,,562.22856,,PATRIC,K-mer Search,
fig|562.22857.peg.891,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22857.562.22857.con.0003.CDS.8529.9686.rev,,562.22857,,PATRIC,K-mer Search,
fig|562.22857.peg.1250,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22857.562.22857.con.0004.CDS.12709.12858.fwd,,562.22857,,PATRIC,K-mer Search,
fig|562.22857.peg.2948,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22857.562.22857.con.0012.CDS.96124.99273.rev,,562.22857,,PATRIC,K-mer Search,
fig|562.22858.peg.2096,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22858.562.22858.con.0010.CDS.3039.3413.rev,,562.22858,,PATRIC,K-mer Search,
fig|562.22858.peg.4675,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.22858.562.22858.con.0055.CDS.8919.10193.rev,,562.22858,,CARD,BLAT,44.0
fig|562.22858.peg.2475,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22858.562.22858.con.0012.CDS.95091.98240.rev,,562.22858,,PATRIC,K-mer Search,
fig|562.22858.peg.1239,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22858.562.22858.con.0005.CDS.32101.34728.rev,,562.22858,,PATRIC,K-mer Search,
fig|562.22859.peg.462,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22859.562.22859.con.0001.CDS.455383.457404.fwd,,562.22859,,CARD,BLAT,100.0
fig|562.22859.peg.2053,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22859.562.22859.con.0006.CDS.216899.217522.rev,,562.22859,,PATRIC,K-mer Search,
fig|562.22859.peg.1623,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22859.562.22859.con.0005.CDS.70746.71393.rev,,562.22859,,PATRIC,K-mer Search,
fig|562.2286.peg.4146,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.2286.AXOB01000165.CDS.706.1110.fwd,,562.2286,,PATRIC,K-mer Search,
fig|562.2286.peg.3282,"aminoglycoside resistance gene, tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.2286.AXOB01000054.CDS.14342.16363.fwd,,562.2286,,CARD,BLAT,100.0
fig|562.2286.peg.3764,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.2286.AXOB01000079.CDS.2550.5996.rev,,562.2286,,CARD,BLAT,100.0
fig|562.2286.peg.1002,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.2286.AXOB01000010.CDS.8099.10726.rev,,562.2286,,PATRIC,K-mer Search,
fig|562.22861.peg.4527,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22861.562.22861.con.0027.CDS.17060.17371.fwd,,562.22861,,PATRIC,K-mer Search,
fig|562.22861.peg.1636,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22861.562.22861.con.0005.CDS.110025.110615.fwd,,562.22861,,PATRIC,K-mer Search,
fig|562.22861.peg.4696,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.22861.562.22861.con.0031.CDS.25695.26894.fwd,,562.22861,,CARD,BLAT,46.0
fig|562.22861.peg.1998,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22861.562.22861.con.0006.CDS.203392.203610.rev,,562.22861,,PATRIC,K-mer Search,
fig|562.22861.peg.28,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22861.562.22861.con.0001.CDS.28434.29597.fwd,,562.22861,,CARD,BLAT,90.0
fig|562.22861.peg.211,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22861.562.22861.con.0001.CDS.195980.198607.fwd,,562.22861,,PATRIC,K-mer Search,
fig|562.22861.peg.1999,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22861.562.22861.con.0006.CDS.203642.204025.rev,,562.22861,,PATRIC,K-mer Search,
fig|562.22862.peg.938,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22862.562.22862.con.0007.CDS.8446.9603.rev,,562.22862,,PATRIC,K-mer Search,
fig|562.22863.peg.2284,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22863.562.22863.con.0010.CDS.80993.82741.rev,,562.22863,,CARD,BLAT,100.0
fig|562.22863.peg.2802,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22863.562.22863.con.0013.CDS.89402.89992.fwd,,562.22863,,PATRIC,K-mer Search,
fig|562.22863.peg.2013,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22863.562.22863.con.0009.CDS.3039.3413.rev,,562.22863,,PATRIC,K-mer Search,
fig|562.22864.peg.3604,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22864.562.22864.con.0021.CDS.73647.74126.rev,,562.22864,,PATRIC,K-mer Search,
fig|562.22864.peg.1131,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22864.562.22864.con.0004.CDS.72363.75512.fwd,,562.22864,,PATRIC,K-mer Search,
fig|562.22864.peg.1130,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22864.562.22864.con.0004.CDS.71147.72340.fwd,,562.22864,,PATRIC,K-mer Search,
fig|562.22864.peg.660,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.22864.562.22864.con.0002.CDS.316233.317465.rev,,562.22864,,PATRIC,K-mer Search,
fig|562.22864.peg.3166,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22864.562.22864.con.0017.CDS.37118.37501.fwd,,562.22864,,PATRIC,K-mer Search,
fig|562.22865.peg.4716,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22865.562.22865.con.0064.CDS.4224.4721.rev,,562.22865,,PATRIC,K-mer Search,
fig|562.22865.peg.978,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22865.562.22865.con.0004.CDS.37457.38995.fwd,,562.22865,,PATRIC,K-mer Search,
fig|562.22865.peg.3858,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22865.562.22865.con.0029.CDS.31876.34503.rev,,562.22865,,PATRIC,K-mer Search,
fig|562.22865.peg.977,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22865.562.22865.con.0004.CDS.36294.37457.fwd,,562.22865,,CARD,BLAT,90.0
